notation,uri,prefLabel,altLabel,definition,broader,narrower,related,closeMatch,relatedMatch,broadMatch,seeAlso,source,inScheme
AGG387,https://www.w3id.org/archlink/terms/conservationthesaurus/AGG387,formgebende Technik@de,Formung@de|Formgebungstechnik@de,"Oberbegriff für Verfahren und Methoden, mit denen Materialien in eine gewünschte Form gebracht werden.",https://www.w3id.org/archlink/terms/conservationthesaurus/F8F594,https://www.w3id.org/archlink/terms/conservationthesaurus/BA1BB6|https://www.w3id.org/archlink/terms/conservationthesaurus/BC92AG|https://www.w3id.org/archlink/terms/conservationthesaurus/AC319F|https://www.w3id.org/archlink/terms/conservationthesaurus/C3FGBG|https://www.w3id.org/archlink/terms/conservationthesaurus/G56825|https://www.w3id.org/archlink/terms/conservationthesaurus/B4AFF6|https://www.w3id.org/archlink/terms/conservationthesaurus/D642BC|https://www.w3id.org/archlink/terms/conservationthesaurus/G7497F|https://www.w3id.org/archlink/terms/conservationthesaurus/ADB89D|https://www.w3id.org/archlink/terms/conservationthesaurus/D44BAD|https://www.w3id.org/archlink/terms/conservationthesaurus/BA73A2|https://www.w3id.org/archlink/terms/conservationthesaurus/D75A3A|https://www.w3id.org/archlink/terms/conservationthesaurus/B64825|https://www.w3id.org/archlink/terms/conservationthesaurus/D18BBG|https://www.w3id.org/archlink/terms/conservationthesaurus/A8C667|https://www.w3id.org/archlink/terms/conservationthesaurus/ACG977|https://www.w3id.org/archlink/terms/conservationthesaurus/F6543A|https://www.w3id.org/archlink/terms/conservationthesaurus/G45985|https://www.w3id.org/archlink/terms/conservationthesaurus/A8B581|https://www.w3id.org/archlink/terms/conservationthesaurus/F1751B|https://www.w3id.org/archlink/terms/conservationthesaurus/C16778|https://www.w3id.org/archlink/terms/conservationthesaurus/ACA175|https://www.w3id.org/archlink/terms/conservationthesaurus/B4FD9B|https://www.w3id.org/archlink/terms/conservationthesaurus/C5F279|https://www.w3id.org/archlink/terms/conservationthesaurus/FGF4G9|https://www.w3id.org/archlink/terms/conservationthesaurus/D92DAG|https://www.w3id.org/archlink/terms/conservationthesaurus/B28G12|https://www.w3id.org/archlink/terms/conservationthesaurus/FFC35B|https://www.w3id.org/archlink/terms/conservationthesaurus/G29AD2|https://www.w3id.org/archlink/terms/conservationthesaurus/C61723|https://www.w3id.org/archlink/terms/conservationthesaurus/F94C34|https://www.w3id.org/archlink/terms/conservationthesaurus/F22BD7|https://www.w3id.org/archlink/terms/conservationthesaurus/B437A9|https://www.w3id.org/archlink/terms/conservationthesaurus/C1A32C|https://www.w3id.org/archlink/terms/conservationthesaurus/B1B854|https://www.w3id.org/archlink/terms/conservationthesaurus/BAB7B3|https://www.w3id.org/archlink/terms/conservationthesaurus/BGFD79,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
BA1BB6,https://www.w3id.org/archlink/terms/conservationthesaurus/BA1BB6,gemeißelt@de,Meißelung@de|Meißeln@de,,https://www.w3id.org/archlink/terms/conservationthesaurus/AGG387,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
BC92AG,https://www.w3id.org/archlink/terms/conservationthesaurus/BC92AG,gesägt@de,Sägung@de|Sägen@de,"spangebendes Trennverfahren, bei dem ein Werkstück mithilfe eines sägeartigen Werkzeugs durch eine Vielzahl feiner Schneidzähne bearbeitet wird. Dabei werden durch kreisförmige oder gerade Schnittbewegungen Materialspäne entlang der Trennlinie abgetragen, um das Werkstück in die gewünschte Form oder Größe zu bringen. Dieses Verfahren eignet sich für eine Vielzahl von Materialien und wird mit unterschiedlichen Ausführungen von Werkzeugen wie Handsägen, Bandsägen oder Kreissägen durchgeführt.",https://www.w3id.org/archlink/terms/conservationthesaurus/AGG387,,,,,,,"Erhard Brepohl, Theorie und Praxis des Goldschmieds (München 2000), S. 204 - 206.| DIN 8589-6, Fertigungsverfahren Spanen - Teil 6: Sägen; Einordnung, Unterteilung, Begriffe, Deutsches Institut für Normung.",https://www.w3id.org/archlink/branches/D6BCC2
AC319F,https://www.w3id.org/archlink/terms/conservationthesaurus/AC319F,gebohrt@de|drilling@en,Bohrung@de|Bohren@de,"spangebendes Fertigungsverfahren, bei dem mit einem rotierenden Werkzeug (Bohrer) zylindrische Löcher in ein Werkstück eingebracht werden. Dabei wird Material durch eine Kombination aus Vorschubbewegung und Rotation des Bohrers entfernt. Es ist ein grundlegendes Verfahren zur Herstellung von Öffnungen in Metall, Holz, Kunststoff oder anderen Materialien.",https://www.w3id.org/archlink/terms/conservationthesaurus/AGG387,,,,,,,"Erhard Brepohl, Theorie und Praxis des Goldschmieds (München 2000), S. 214 - 219.| DIN 8589-2, Fertigungsverfahren Spanen - Teil 2: Bohren, Senken, Reiben; Einordnung, Unterteilung, Begriffe, Deutsches Institut für Normung.",https://www.w3id.org/archlink/branches/D6BCC2
C3FGBG,https://www.w3id.org/archlink/terms/conservationthesaurus/C3FGBG,gefeilt@de,Feilung@de|Feilen@de,"spangebendes Formungserfahren, bei dem Material von der Oberfläche eines Werkstücks durch die wiederholte Bewegung eines Werkzeugs (Feile) mit vielen kleinen, scharfen Schneidezähnen entfernt wird. Es dient zur Formgebung oder Glättung von Werkstücken aus Metall, Holz oder Kunststoff. Als Werkzeuge für dieses Verfahren kommen eine Reihe verschieden geformter und mit feiner oder gröberen Hieb versehener Feilen zum Einsatz.",https://www.w3id.org/archlink/terms/conservationthesaurus/AGG387,,,,,,,"Erhard Brepohl, Theorie und Praxis des Goldschmieds (München 2000), S. 207 - 214.| DIN 8589-7, Fertigungsverfahren Spanen - Teil 7: Feilen, Raspeln; Einordnung, Unterteilung, Begriffe. Deutsches Institut für Normung.",https://www.w3id.org/archlink/branches/D6BCC2
G56825,https://www.w3id.org/archlink/terms/conservationthesaurus/G56825,gefräst@de,Fräsen@de|Fräsung@de,"spangebendes Fertigungsverfahren, bei dem Material von einem Werkstück durch die rotierende Bewegung eines mehrschneidigen Werkzeugs (Fräser) bei gleichzeitig verlaufender Vorschubbewegung abgetragen wird. Dabei kann der Fräser und/oder das Werkstück in verschiedenen Achsen bewegt werden, um komplexe Geometrien und Oberflächen herzustellen. Dieses Verfahren wird häufig zur Formgebung von Metallen, Kunststoffen und anderen Werkstoffen eingesetzt, wobei je nach Material und angestrebter Form unterschiedlich geformte Fräser eingesetzt werden.",https://www.w3id.org/archlink/terms/conservationthesaurus/AGG387,,,,,,,"Erhard Brepohl, Theorie und Praxis des Goldschmieds (München 2000), S. 219 - 221.| DIN 8589-3, Fertigungsverfahren Spanen - Teil 3: Fräsen; Einordnung, Unterteilung, Begriffe, Deutsches Institut für Normung.",https://www.w3id.org/archlink/branches/D6BCC2
B4AFF6,https://www.w3id.org/archlink/terms/conservationthesaurus/B4AFF6,durchgeschlagen@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/AGG387,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
D642BC,https://www.w3id.org/archlink/terms/conservationthesaurus/D642BC,geschabt@de,Schabung@de|Schaben@de,,https://www.w3id.org/archlink/terms/conservationthesaurus/AGG387,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
G7497F,https://www.w3id.org/archlink/terms/conservationthesaurus/G7497F,geschliffen [Formgebung]@de,Schliff@de|Schleifen@de,"spanabhebendes Formungsverfahren, bei dem Material mit Hilfe von Schleifwerkzeugen (Schleifmittelträger, auf dem eine Vielzahl von harten Schleifkörnern in gebundener oder loser Form aufgebracht sind) von der Oberfläche eines Werkstücks entfernt wird. Dabei wirken die scharfen, geometrisch unbestimmten Kanten und Schneiden der Schleifkörner auf das Material ein und lösen dabei feine Späne ab. Dabei können mechanische Schleifmedien oder elektronisch rotierende Schleifwerkzeuge mit unterschiedlich groben/großen Schleifkörnern verwendet werden, je nach angestrebter Formgebung.",https://www.w3id.org/archlink/terms/conservationthesaurus/AGG387,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
ADB89D,https://www.w3id.org/archlink/terms/conservationthesaurus/ADB89D,gespalten@de,Spaltung@de|Spalten@de,"Trennvorgang an Materialen (z.B Holz, Stein) oft unter Nutzung natürlicher Schwachstellen/Wachstumslinien/Sedimentlagern. Bei Holz wird der Spaltvorgang radial ausgeführt und folgt den Wachstumsstrukturen (Holzstrahlen). Daher werden die Holzstrahlen nicht verletzt/getrennt wie beim Sägen, das gewonnene Werkstück ist besonders stabil und bruchfest.",https://www.w3id.org/archlink/terms/conservationthesaurus/AGG387,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
D44BAD,https://www.w3id.org/archlink/terms/conservationthesaurus/D44BAD,gedreht@de,Drehen@de,"spanabhebendes Fertigungsverfahren, bei dem das Werkstück auf einer Drehmaschine in Rotation versetzt wird, während ein einschneidiges Werkzeug Material abträgt. Die Formgebung erfolgt durch die quer zur Rotationsbewegung des Werkstücks ausgeführte Vorschubbewegung eines Werkzeugs entlang der Werkstückoberfläche, wodurch zylindrische, kegelförmige oder profilierte Bauteile hergestellt werden können. Dieses Verfahren wird häufig für die Bearbeitung von Metall, Kunststoff oder Holz eingesetzt und eignet sich besonders für die Herstellung rotationssymmetrischer Teile.",https://www.w3id.org/archlink/terms/conservationthesaurus/AGG387,,,,,,,"Erhard Brepohl, Theorie und Praxis des Goldschmieds (München 2000), S. 221 - 225.| DIN 8589-1,
Fertigungsverfahren Spanen - Teil 1: Drehen; Einordnung, Unterteilung, Begriffe, Deutsches Institut für Normung.",https://www.w3id.org/archlink/branches/D6BCC2
BA73A2,https://www.w3id.org/archlink/terms/conservationthesaurus/BA73A2,gegossen@de,Guss@de,"Technik, bei der flüssiges Material in eine vorgefertigte Form eingefüllt oder auf eine Oberfläche aufgetragen wird. Das flüssige Material erstarrt dabei in der entsprechend vorgegebenen Form.",https://www.w3id.org/archlink/terms/conservationthesaurus/AGG387,https://www.w3id.org/archlink/terms/conservationthesaurus/CAB27G|https://www.w3id.org/archlink/terms/conservationthesaurus/B9741A|https://www.w3id.org/archlink/terms/conservationthesaurus/BGC8F3,,,,,,"DIN ISO 1382| Erhard Brepohl, Theorie und Praxis des Goldschmieds (München 2000), S. 148.",https://www.w3id.org/archlink/branches/D6BCC2
CAB27G,https://www.w3id.org/archlink/terms/conservationthesaurus/CAB27G,Kokillen-Guss@de,verdeckter Herdguss@de,"Gießverfahren, bei dem geschmolzenes Metall in eine wiederverwendbare, meist aus Stahl oder Gusseisen gefertigte Dauerform (Kokille) gegossen wird. Dieses Verfahren eignet sich besonders für die Herstellung von Halbzeugen wie Blech- oder Drahtrohlinge.",https://www.w3id.org/archlink/terms/conservationthesaurus/BA73A2,,,,,,,"DIN ISO 1382| Erhard Brepohl, Theorie und Praxis des Goldschmieds (München 2000), S. 153/154.",https://www.w3id.org/archlink/branches/D6BCC2
B9741A,https://www.w3id.org/archlink/terms/conservationthesaurus/B9741A,Schalenguss@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/BA73A2,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
BGC8F3,https://www.w3id.org/archlink/terms/conservationthesaurus/BGC8F3,Guss in verlorener Form@de,,"Oberbegriff für Gusstechniken, bei denen die Gussform zerstört werden muss, um das Werkstück entnehmen zu können, bzw. die Form nur einem einzigen Ausguss standhält.",https://www.w3id.org/archlink/terms/conservationthesaurus/BA73A2,https://www.w3id.org/archlink/terms/conservationthesaurus/D51358|https://www.w3id.org/archlink/terms/conservationthesaurus/BBA1C7|https://www.w3id.org/archlink/terms/conservationthesaurus/CA4B11,,,,,,"DIN ISO 1382| Erhard Brepohl, Theorie und Praxis des Goldschmieds (München 2000), S. 155.",https://www.w3id.org/archlink/branches/D6BCC2
D51358,https://www.w3id.org/archlink/terms/conservationthesaurus/D51358,Ossa-Sepia Guss@de,,"Gusstechnik, bei der der Rückenschulp (Rückenschale) des gemeinen Tintenfischs (Sepia officinalis) als Formmaterial verwendet wird. Auf der einen Seite hat die Sepia eine dünne harte Kruste, auf der anderen Seite ist sie weich. Auf der weichen Seite kann durch Eindrücken eines Modells eine Negativform erstellt werden, die anschließend mit flüssigem Metall ausgegossen wird. Ebenfalls kann eine zweiteilige Form erstellt werden, indem die Sepiaschale quer durchgeschnitten und die weiche Seiteplaniert wird. Das Modell wird daraufhin so in beide Formhälften gedrückt, dass es in jeder Hälfte etwa bis zur Mitte eingebettet ist. Nach der Entnahme des Modells muss nun ein Einguss in die Sepiaschale geschnitten werden und beide Schalenhälften fest mit einer Klammer oder Draht zusammengepresst werden, bevor das heiße Metall eingefüllt werden kann. Die Form ist nicht wiederverwendbar, da das heiße Metall das weiche Sepiamaterial verbrennt.",https://www.w3id.org/archlink/terms/conservationthesaurus/BGC8F3,,,,,,,"Erhard Brepohl, Theorie und Praxis des Goldschmieds (München 2000), S. 155 - 157.",https://www.w3id.org/archlink/branches/D6BCC2
BBA1C7,https://www.w3id.org/archlink/terms/conservationthesaurus/BBA1C7,Sandguss@de,,"Gusstechnik, bei der die Negativform mit Hilfe eines speziellen Sandes, dem sog. ""Formsand"", hergestellt wird. Als Hilfmittel dient ein zweiteiliger Formrahmen, dessen beiden Hälften nacheinander so mit Formsand befüllt werden, dass ein Modell des Werkstückes zwischen den beiden Formrahmenhälften im Sand eingebettet ist. Damit sich der Sand entlang der Fuge zwischen den beiden Formrahmenhälften trennt und sich auch das Modell ohne Probleme entnehmen lässt, bedarf es eines Trennmittels, dem sog. ""Formpuder"", der aus dem Sporenstaub des Keulenbärlapps (Lycopodium) besteht. Durch einen Einguss wird heißes, flüssiges Metall in die so erstellte Negativform gefüllt, das in der Form erstarrt und auf diese Weise dessen Form im Positiven abbildet.",https://www.w3id.org/archlink/terms/conservationthesaurus/BGC8F3,,,,,,,"Erhard Brepohl, Theorie und Praxis des Goldschmieds (München 2000), S. 157/158.",https://www.w3id.org/archlink/branches/D6BCC2
CA4B11,https://www.w3id.org/archlink/terms/conservationthesaurus/CA4B11,Wachsausschmelzverfahren@de,,"Gusstechnik, bei der ein aus Wachs geformtes Modell des Werkstücks mit Ton/Lehm (im modernen Verfahren auch mit anderen feuerfesten Materialien) ummantelt wird und das Wachs anschließend aus der Form herausgeschmolzen wird. Der entstandene Hohlraum dient dann als Gussform und wird mit flüssigem Metall ausgefüllt. Um das erkaltete Werkstück aus der Form entnehmen zu können, muss die Form zerstört werden. Das Wachsausschmelzverfahren ist eine der ältesten Gusstechniken des Goldschmiedehandwerkes und wurde bereits in der ""Schedula diversarum artium"" des Theophilus Presbyter (Buch III, Kapitel LXI) beschrieben.",https://www.w3id.org/archlink/terms/conservationthesaurus/BGC8F3,,,,,,,"Erhard Brepohl, Theorie und Praxis des Goldschmieds (München 2000), S. 160 - 166.| Technisch-wissenschaftliche Grundlagen des Goldschmiedens Teil 1. Grundtechniken der Herstellung von Schmuck und Gerät (Wiesbaden 2016), S. 120 - 126.| DIN EN 12883",https://www.w3id.org/archlink/branches/D6BCC2
D75A3A,https://www.w3id.org/archlink/terms/conservationthesaurus/D75A3A,gebogen@de,Biegen@de,"umformendes Fertigungsverfahren, bei dem ein metallisches Werkstückes durch die Einwirkung äußerer Kräfte in eine gezielt gekrümte Form gebracht wird, ohne Materialverlust. Die äußere Zone des Werkstoffes wird dabei gestreckt, während die innere Zone gestaucht wird. Mit Hilfe dieses formgebenden Verfahrens werden Rohre, Ösen, Profile und gewölbte Bleche sowie komplexere Werkstücken mit gebogener Formen hergestellt.",https://www.w3id.org/archlink/terms/conservationthesaurus/AGG387,,,,,,,"Erhard Brepohl, Theorie und Praxis des Goldschmieds (München 2000), S. 237 - 251.",https://www.w3id.org/archlink/branches/D6BCC2
B64825,https://www.w3id.org/archlink/terms/conservationthesaurus/B64825,geschmiedet@de,Schmieden@de,"umformendes Fertigungsverfahren von Metall, bei dem das Werkstück durch Schläge mit einem Hammer auf einem Amboss in die gewünschte Form gebracht wird. Bei der Eisen bzw. Stahlbearbeitung bezieht sich der Begriff in der Regel auf die Bearbeitung im glühenden Zustand, während er bei Nichteisenmetallen generell für spanlose Umformarbeiten des Querschnitts, unabhängig von der Temperatur des Werkstückes, verwendet wird. Je nach angestrebter Form werden unterschiedlich geformte Hämmer und Ambosse aus verschiedenen Materialien verwendet.",https://www.w3id.org/archlink/terms/conservationthesaurus/AGG387,,,,,,,"Erhard Brepohl, Theorie und Praxis des Goldschmieds (München 2000), S. 225 - 232.",https://www.w3id.org/archlink/branches/D6BCC2
D18BBG,https://www.w3id.org/archlink/terms/conservationthesaurus/D18BBG,getrieben@de,Treiben@de,"spanloses Umformungsverfahren für Metalle zur Herstellung von Gefäßen und Hohlkörpern sowie zur Reliefgestaltung aus Blech. Dabei wird das Blech mit verschiedenen Hämmern oder Punzen auf weichen bzw. nachgiebigen Unterlagen (Holz, Filz, Leder, Blei, Kitt) oder auf unterschiedlichen Stahlambossen durch gezielte Schläge unter Verminderung der Blechdicke in die gewünschte Form gebracht. Die Bearbeitung erfolgt dabei im kalten Zustand, sodass in regelmäßigen Abständen ein Rekristalisationsglühen des verspannten Metallgefüges notwendig ist. Für dieses Formungsverfahren müssen die bearbeiteten Materialien eine ausreichende Dehnungsfähigkeit aufweisen, weshalb sich vor allem Edelmetalle und deren Legierungen, sowie Kupfer und Kupferlegierungen eignen.",https://www.w3id.org/archlink/terms/conservationthesaurus/AGG387,https://www.w3id.org/archlink/terms/conservationthesaurus/D74CG7|https://www.w3id.org/archlink/terms/conservationthesaurus/A26FD8,,,,,,"Erhard Brepohl, Theorie und Praxis des Goldschmieds (München 2000), S. 268.| DIN 8583-3",https://www.w3id.org/archlink/branches/D6BCC2
D74CG7,https://www.w3id.org/archlink/terms/conservationthesaurus/D74CG7,aufgezogen@de,Aufziehen@de,"Treibtechnik, bei der ein Blech durch gezielte und genau dosierte Hammerschläge so gestaucht wird, dass sich sein Rand zwangsweise nach oben und innen wölbt. Auf diese Weise wird durch sich ständig wiederholendes Stauchen und Strecken ein Hohlkörper gebildet, dessen Ausgestaltung ""frei Hand"" geformt wird. Die Bearbeitung erfolgt dabei auf weicher (Holz) oder harter (Stahl) Unterlage, ohne Gegenform, die die endgültige Form des Hohlkörpers vorgibt.",https://www.w3id.org/archlink/terms/conservationthesaurus/D18BBG,,,,,,,"Technisch-wissenschaftliche Grundlagen des Goldschmiedens Teil 1. Grundtechniken der Herstellung von Schmuck und Gerät (Wiesbaden 2016). Seitenzahl raussuchen!| Erhard Brepohl, Theorie und Praxis des Goldschmieds (München 2000), S. 268, 274.",https://www.w3id.org/archlink/branches/D6BCC2
A26FD8,https://www.w3id.org/archlink/terms/conservationthesaurus/A26FD8,aufgetieft@de,Auftiefen@de|Tiefen@de,"Treibtechnik, bei der ein Blech in eine mehr oder weniger passende Gegenform (z.B. Stahlanke, Kitt, Holz, etc.) eingehämmert und auf diese Weise kalt umgeformt wird.",https://www.w3id.org/archlink/terms/conservationthesaurus/D18BBG,,,,,,,"Erhard Brepohl, Theorie und Praxis des Goldschmieds (München 2000), S. 268, 271.| Technisch-wissenschaftliche Grundlagen des Goldschmiedens Teil 1. Grundtechniken der Herstellung von Schmuck und Gerät (Wiesbaden 2016). Seitenzahl raussuchen!",https://www.w3id.org/archlink/branches/D6BCC2
A8C667,https://www.w3id.org/archlink/terms/conservationthesaurus/A8C667,geprägt@de,Prägen@de|Prägung@de,"formgebende Technik, bei der ein Material durch Druck mechanisch verformt wird, um eine reliefartige Strukur oder Muster zu erzeugen. Dabei wird ein Stempel, welcher entsprechend des Negativmotives ausgearbeitet ist, in das Material eingedrückt, wodurch sich dessen Materialstärke verändert. Das Relief kann einseitig oder beidseitig aufgepräft werden.",https://www.w3id.org/archlink/terms/conservationthesaurus/AGG387,,,,,,,"Erhard Brepohl, Theorie und Praxis des Goldschmieds (München 2000), S. 307, 310.",https://www.w3id.org/archlink/branches/D6BCC2
ACG977,https://www.w3id.org/archlink/terms/conservationthesaurus/ACG977,gepresst@de,Pressen@de|Pressung@de,,https://www.w3id.org/archlink/terms/conservationthesaurus/AGG387,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
F6543A,https://www.w3id.org/archlink/terms/conservationthesaurus/F6543A,gedrückt@de,Drücken@de,,https://www.w3id.org/archlink/terms/conservationthesaurus/AGG387,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
G45985,https://www.w3id.org/archlink/terms/conservationthesaurus/G45985,gezogen@de,Ziehen@de,"Umformverfahren, bei dem ein Werkstoff, meist Metall, durch die formgebende Öffnung eines Zieheisens gezogen wird. Dabei wird der Querschnitt des Materials verringert und seine Länge erhöht, ohne das Material zu trennen. Dieses Verfahren wird häufig zur Herstellung von Drähten, Rohren oder Profilen verwendet.",https://www.w3id.org/archlink/terms/conservationthesaurus/AGG387,,,,,,,"Erhard Brepohl, Theorie und Praxis des Goldschmieds (München 2000), S. 181 - 184.",https://www.w3id.org/archlink/branches/D6BCC2
A8B581,https://www.w3id.org/archlink/terms/conservationthesaurus/A8B581,gedengelt@de,Dengeln@de,,https://www.w3id.org/archlink/terms/conservationthesaurus/AGG387,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
F1751B,https://www.w3id.org/archlink/terms/conservationthesaurus/F1751B,geblasen@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/AGG387,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
C16778,https://www.w3id.org/archlink/terms/conservationthesaurus/C16778,geschmolzen@de,Schmelzung@de,,https://www.w3id.org/archlink/terms/conservationthesaurus/AGG387,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
ACA175,https://www.w3id.org/archlink/terms/conservationthesaurus/ACA175,gewickelt@de,Wickelung@de,,https://www.w3id.org/archlink/terms/conservationthesaurus/AGG387,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
B4FD9B,https://www.w3id.org/archlink/terms/conservationthesaurus/B4FD9B,gerollt@de,Rollung@de,,https://www.w3id.org/archlink/terms/conservationthesaurus/AGG387,https://www.w3id.org/archlink/terms/conservationthesaurus/D6CAG4|https://www.w3id.org/archlink/terms/conservationthesaurus/BG73GA,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
D6CAG4,https://www.w3id.org/archlink/terms/conservationthesaurus/D6CAG4,Strip-twisting@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/B4FD9B,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
BG73GA,https://www.w3id.org/archlink/terms/conservationthesaurus/BG73GA,Block-twisting@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/B4FD9B,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
C5F279,https://www.w3id.org/archlink/terms/conservationthesaurus/C5F279,modelliert@de,geformt@de,,https://www.w3id.org/archlink/terms/conservationthesaurus/AGG387,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
FGF4G9,https://www.w3id.org/archlink/terms/conservationthesaurus/FGF4G9,scheibengedreht@de,Scheibendrehen@de,,https://www.w3id.org/archlink/terms/conservationthesaurus/AGG387,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
D92DAG,https://www.w3id.org/archlink/terms/conservationthesaurus/D92DAG,handaufgebaut@de,Handaufbau@de,,https://www.w3id.org/archlink/terms/conservationthesaurus/AGG387,https://www.w3id.org/archlink/terms/conservationthesaurus/AA5F82|https://www.w3id.org/archlink/terms/conservationthesaurus/G6FB44,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
AA5F82,https://www.w3id.org/archlink/terms/conservationthesaurus/AA5F82,Wulsttechnik@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/D92DAG,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
G6FB44,https://www.w3id.org/archlink/terms/conservationthesaurus/G6FB44,Plattentechnik@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/D92DAG,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
B28G12,https://www.w3id.org/archlink/terms/conservationthesaurus/B28G12,nachgedreht@de,überdreht@de,,https://www.w3id.org/archlink/terms/conservationthesaurus/AGG387,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
FFC35B,https://www.w3id.org/archlink/terms/conservationthesaurus/FFC35B,gedrechselt@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/AGG387,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
G29AD2,https://www.w3id.org/archlink/terms/conservationthesaurus/G29AD2,geglättet@de,Glättung (formgebende Technik)@de,,https://www.w3id.org/archlink/terms/conservationthesaurus/AGG387,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
C61723,https://www.w3id.org/archlink/terms/conservationthesaurus/C61723,geschnitzt (formgebende Technik)@de,Schnitzen (formgebende Technik)@de,,https://www.w3id.org/archlink/terms/conservationthesaurus/AGG387,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
F94C34,https://www.w3id.org/archlink/terms/conservationthesaurus/F94C34,geraspelt@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/AGG387,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
F22BD7,https://www.w3id.org/archlink/terms/conservationthesaurus/F22BD7,gehobelt@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/AGG387,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
B437A9,https://www.w3id.org/archlink/terms/conservationthesaurus/B437A9,gebeilt@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/AGG387,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
C1A32C,https://www.w3id.org/archlink/terms/conservationthesaurus/C1A32C,geschnitten@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/AGG387,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
B1B854,https://www.w3id.org/archlink/terms/conservationthesaurus/B1B854,gespitzt@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/AGG387,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
BAB7B3,https://www.w3id.org/archlink/terms/conservationthesaurus/BAB7B3,gezahnt@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/AGG387,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
BGFD79,https://www.w3id.org/archlink/terms/conservationthesaurus/BGFD79,gebrannt@de,Brand@de,,https://www.w3id.org/archlink/terms/conservationthesaurus/AGG387,https://www.w3id.org/archlink/terms/conservationthesaurus/C3D36A|https://www.w3id.org/archlink/terms/conservationthesaurus/DD6G2G,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
C3D36A,https://www.w3id.org/archlink/terms/conservationthesaurus/C3D36A,reduzierender Brand@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/BGFD79,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
DD6G2G,https://www.w3id.org/archlink/terms/conservationthesaurus/DD6G2G,oxidierender Brand@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/BGFD79,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
