notation,uri,prefLabel,altLabel,definition,broader,narrower,related,closeMatch,relatedMatch,broadMatch,seeAlso,source,inScheme
B7DD6B,https://www.w3id.org/archlink/terms/conservationthesaurus/B7DD6B,Laubholz@de,,"Von Bäumen der botanischen Gruppe der Dikotyledonen (Laubbäume) gewonnenes Holz, mit artspezifischen Ausprägungen des Zellbaues aus Gefäßen, Libriformfasern, Tracheiden und Parenchymzellen.",https://www.w3id.org/archlink/terms/conservationthesaurus/DFG875,https://www.w3id.org/archlink/terms/conservationthesaurus/D39191|https://www.w3id.org/archlink/terms/conservationthesaurus/DAA3F9,,,,,,"https://www.duden.de/rechtschreibung/Laubholz| Rudi Wagenführ, HOLZatlas (München 2000)., S.9.| DIN EN 844:2020-01, Rund- und Schnittholz - Terminologie; Dreisprachige Fassung EN 844:2019, Deutsches Institut für Normung.",https://www.w3id.org/archlink/branches/B51DAF
D39191,https://www.w3id.org/archlink/terms/conservationthesaurus/D39191,ringporiges Laubholz@de,,"Laubholz, das große Tracheen/Gefäße im Frühholz und deutlich kleinere im Spätholz ausbildet. Im Querschnitt von ringporigem Laubholz sind deutlich ringförmige Strukturen sichtbar",https://www.w3id.org/archlink/terms/conservationthesaurus/B7DD6B,https://www.w3id.org/archlink/terms/conservationthesaurus/FG3BCD|https://www.w3id.org/archlink/terms/conservationthesaurus/DBG8AD|https://www.w3id.org/archlink/terms/conservationthesaurus/G2C131,,,,,,,https://www.w3id.org/archlink/branches/B51DAF
FG3BCD,https://www.w3id.org/archlink/terms/conservationthesaurus/FG3BCD,Eichenholz@de|oak@en,Quercus species@de,"Holz aus Eichenbäumen. Das Holz der verschiedenen Eichenbäumen ist im allgemeinen als starkes und strapazierfähiges Holz zu beschreiben, welches eine üblicherweise hellbraune bis gelblich-braun/rötliche Färbung aufweist. Die Maserung verläuft häufig in markanten, wellenförmigen/gespiegelten Formen. Die mechanische Bearbeitbarkeit hängt im Detail von der jeweiligen Eichenart ab, ist insgesamt jedoch als gut zu beschreiben.",https://www.w3id.org/archlink/terms/conservationthesaurus/D39191,,,"https://cameo.mfa.org/wiki/Oak|http://vocab.getty.edu/aat/300012264",,,https://www.wsl.ch/land/products/dendro/species.php?code=QUPE|https://www.wsl.ch/land/products/dendro/species.php?code=QUPU|https://www.wsl.ch/land/products/dendro/species.php?code=QURO,"Rudi Wagenführ, HOLZatlas (München 2000), S. 149 - 155",https://www.w3id.org/archlink/branches/B51DAF
DBG8AD,https://www.w3id.org/archlink/terms/conservationthesaurus/DBG8AD,Eschenholz@de,Fraxinus excelsior@de,"Holz der Esche. Das Holz zeigt eine gelblich-weiße bis rötliche Färbung auf, die im Laufe der Zeit hellbraun nachdunkeln kann. Zum Teil zeigen sich auch unregelmäßig gestreifte oder wolkige Färbungen, mit nicht immer deutlichen Splint- und Kernholzgrenzen. Es ist ein relativ weiches Holz, mit jedoch guter Festigkeit und Biegsamkeit, welches sich sowohl manuell als auch maschinell gut bearbeiten lässt",https://www.w3id.org/archlink/terms/conservationthesaurus/D39191,,,,,,,"Rudi Wagenführ, HOLZatlas (München 2000), S. 165/166",https://www.w3id.org/archlink/branches/B51DAF
G2C131,https://www.w3id.org/archlink/terms/conservationthesaurus/G2C131,Ulmenholz@de,Ulmus campestris@de,"Holz der Ulme. Ulmenholz zeichnet sich durch eine charakteristische Farbpalette aus, die von gelblich-braun bis dunkelbraun reicht, oft mit einem rötlichen Schimmer. Die Maserung ist häufig markant und wellenförmig, gelegentlich mit unregelmäßigen Streifen. Splint- und Kernholz sind meist deutlich voneinander abgegrenzt, wobei das Kernholz härter und widerstandsfähiger ist. Es handelt sich um ein mittelschweres bis schweres Holz, das eine gute Elastizität und Zähigkeit aufweist. Die Bearbeitbarkeit ist insgesamt gut, sowohl von Hand als auch maschinell.",https://www.w3id.org/archlink/terms/conservationthesaurus/D39191,,,,,,,,https://www.w3id.org/archlink/branches/B51DAF
DAA3F9,https://www.w3id.org/archlink/terms/conservationthesaurus/DAA3F9,zerstreutporiges Laubholz@de,,"Laubholz, bei dem die Gefäße/Tracheen gleichmäßig und ohne klare Anordnung über einen gesamten Jahrring verteilt im Holz vorkommen. Anders als bei ringporigen Hölzern, bei denen große Gefäße im Frühholz und kleinere im Spätholz auftreten, gibt es bei zerstreutporigen Hölzern keinen großen Unterschied in der Größe oder Verteilung der Gefäße zwischen Früh- und Spätholz.",https://www.w3id.org/archlink/terms/conservationthesaurus/B7DD6B,https://www.w3id.org/archlink/terms/conservationthesaurus/CAD229|https://www.w3id.org/archlink/terms/conservationthesaurus/BGG879|https://www.w3id.org/archlink/terms/conservationthesaurus/B93452|https://www.w3id.org/archlink/terms/conservationthesaurus/FA1B26|https://www.w3id.org/archlink/terms/conservationthesaurus/F1BD88|https://www.w3id.org/archlink/terms/conservationthesaurus/GAG81G|https://www.w3id.org/archlink/terms/conservationthesaurus/B44F39|https://www.w3id.org/archlink/terms/conservationthesaurus/ABBFB5|https://www.w3id.org/archlink/terms/conservationthesaurus/B5C86F|https://www.w3id.org/archlink/terms/conservationthesaurus/GG1CG9,,,,,,,https://www.w3id.org/archlink/branches/B51DAF
CAD229,https://www.w3id.org/archlink/terms/conservationthesaurus/CAD229,Ahornholz@de|maple@en,Acer campestre@de,"Holz des Ahornbaumes. Ahornholz ist ein schweres, hartes Holz, das eine helle, weiß bis gelbliche, im frisch geschlagenen Zustand auch rötliche Färbung sowie eine feine, gleichmäßige Maserung aufweist. Es zeigt eine glatte und feinporige Textur, hohe Elastizität und Biegefestigkeit sowie gute Bearbeitbarkeit mit verschiedenen Werkzeugen.",https://www.w3id.org/archlink/terms/conservationthesaurus/DAA3F9,,,"https://cameo.mfa.org/wiki/Maple|http://vocab.getty.edu/aat/300012236",,,,"Rudi Wagenführ, HOLZatlas (München 2000), S.52/53.",https://www.w3id.org/archlink/branches/B51DAF
BGG879,https://www.w3id.org/archlink/terms/conservationthesaurus/BGG879,Birkenholz@de|birch@en,Betula species@de,"Holz aus der Birke. Birkenholz ist ein gelblichweißes, rötlichweißes bis hellbräunliches, mittelschweres Holz mit einer feinen Maserung. Es zeigt eine gute Elatizität und Zähigkeit und lässt sich gut manuell und maschinell mit verschiedenen Werkzeugen bearbeiten.",https://www.w3id.org/archlink/terms/conservationthesaurus/DAA3F9,,,"https://cameo.mfa.org/wiki/Birch|http://vocab.getty.edu/aat/300011973",,,,"Rudi Wagenführ, HOLZatlas (München 2000), S. 95/96.",https://www.w3id.org/archlink/branches/B51DAF
B93452,https://www.w3id.org/archlink/terms/conservationthesaurus/B93452,Buchenholz@de,Fagus sylvatica@de,,https://www.w3id.org/archlink/terms/conservationthesaurus/DAA3F9,,,,,,,,https://www.w3id.org/archlink/branches/B51DAF
FA1B26,https://www.w3id.org/archlink/terms/conservationthesaurus/FA1B26,Buchsbaumholz@de,Buxus sempervirens@de,"Holz des immergrünen Buxbaumes mit charakteristisch gelblich- weißer bis hellbrauner Färbung. Aufgrund der außergewöhnlichen Härte, hohen Dichte sowie feinen, homogenen Textur mit glatter Oberfläche traditionell unter  anderem verwendet für technische und wissenschaftliche Geräte, Maschinen- und Musikinstrumente sowie Drechslerarbeiten.",https://www.w3id.org/archlink/terms/conservationthesaurus/DAA3F9,,,,,,,"Rudi Wagenführ, HOLZatlas (München 2000), S. 415.",https://www.w3id.org/archlink/branches/B51DAF
F1BD88,https://www.w3id.org/archlink/terms/conservationthesaurus/F1BD88,Erlenholz@de|alder@en,Alnus glutinosa@de,"Holz der Erlen. Das leichte bis mittelschwere Holz zeigt direkt nach dem Fällen eine rötlich- orange Färbung, die durch die Oxidation mit Luftsauerstoff allmählich rötlichweiß bis rötlichbraun nachdunkelt. Die Maserung ist fein und schlicht und das Holz von geringer Härte, wodurch es mit allen Werkzeugen gut bearbeitbar ist.",https://www.w3id.org/archlink/terms/conservationthesaurus/DAA3F9,,,"https://cameo.mfa.org/wiki/Alder|http://vocab.getty.edu/aat/300011918",,,https://www.wsl.ch/land/products/dendro/species.php?code=ALGL|https://www.wsl.ch/land/products/dendro/species.php?code=ALIN|https://www.wsl.ch/land/products/dendro/species.php?code=ALVI,"Rudi Wagenführ, HOLZatlas (München 2000), S. 163/164",https://www.w3id.org/archlink/branches/B51DAF
GAG81G,https://www.w3id.org/archlink/terms/conservationthesaurus/GAG81G,Haselholz@de,Corylus avellana@de,,https://www.w3id.org/archlink/terms/conservationthesaurus/DAA3F9,,,,,,,,https://www.w3id.org/archlink/branches/B51DAF
B44F39,https://www.w3id.org/archlink/terms/conservationthesaurus/B44F39,Lindenholz@de,Tilia species@de,"Holz der Linde, mit einer hellen, weißlich, gelblichen bis rötlichen Färbung, mit unter auch leicht bräunlich oder grünlich gestreift oder gefleckt. Das weiche Holz lässt sich besonders gut schnitzen und drechseln und wird daher häufig für die Bildhauerei sowie für Schnitz- und Drechselarbeiten im Modellbau verwendet.",https://www.w3id.org/archlink/terms/conservationthesaurus/DAA3F9,,,,,,,"Rudi Wagenführ, HOLZatlas (München 2000), S. 243/244.",https://www.w3id.org/archlink/branches/B51DAF
ABBFB5,https://www.w3id.org/archlink/terms/conservationthesaurus/ABBFB5,Obstholz@de,Prunus species@de,,https://www.w3id.org/archlink/terms/conservationthesaurus/DAA3F9,,,,,,,,https://www.w3id.org/archlink/branches/B51DAF
B5C86F,https://www.w3id.org/archlink/terms/conservationthesaurus/B5C86F,Pappelholz@de,Populus species@de,"Holz der Pappel, mit weißlich, gelblich bis hell-grün-bräunlicher Färbung, in Marknähe auch rötlich. Pappelholz ist ein sehr leichtes und weiches Holz, das sich gut mit verschiedenen Werkzeugen bearbeiten lässt. Bei Pappelholz ist es dabei besonders wichtig scharf geschliffene Werkzeuge zu verwenden, da die Oberfläche durch Reaktionsholzbildung oft filzig und rauh erscheinen kann. Aufgrund seiner geringen Festigkeit und der mittelmäßigen Dauerhaftigkeit/Witterungsbeständigkeit wird Pappelholz vor allem als Funierholz für Sperrholzprodukte oder als Konstruktionsholz geringer bis mittlerer Belastung im Innenbereich verwendet.",https://www.w3id.org/archlink/terms/conservationthesaurus/DAA3F9,,,,,,,"Rudi Wagenführ, HOLZatlas (München 2000), S. 325/326.",https://www.w3id.org/archlink/branches/B51DAF
GG1CG9,https://www.w3id.org/archlink/terms/conservationthesaurus/GG1CG9,Weidenholz@de,Salix species@de,,https://www.w3id.org/archlink/terms/conservationthesaurus/DAA3F9,,,,,,,,https://www.w3id.org/archlink/branches/B51DAF
G76A78,https://www.w3id.org/archlink/terms/conservationthesaurus/G76A78,Kaustobiolith@de,,"Überbegriff für verfestigten Anreicherungen von organischen Kohlenstoffverbindungen (oder reinem Kohlenstoff) aus Überresten von Pflanzen und Tieren. Sie entstehen durch Umwandlung der organischen Materialien unter hohem Druck und Temperatur über geologische Zeiträume hinweg. Teilweise werden die Kaustobiolithe aufgrund ihrer Entstehungsart auch den sedimentären Gesteinen zugeordnet. Eine besondere Eigenschaft der Kaustobiolithe, die sie von den meisten ""klassischen"" Gesteinen unterscheidet, ist ihre Brennbarkeit.",https://www.w3id.org/archlink/terms/conservationthesaurus/CD3341,https://www.w3id.org/archlink/terms/conservationthesaurus/AAG733|https://www.w3id.org/archlink/terms/conservationthesaurus/A5B5B2|https://www.w3id.org/archlink/terms/conservationthesaurus/D467F2|https://www.w3id.org/archlink/terms/conservationthesaurus/A4A374,,,,,,"R. Dietrich/ B. Skinner, Die Gesteine und ihre Mineralien. Ein Einführungs- und Bestimmungsbuch2 (Thun 1995),S. 258/259.",https://www.w3id.org/archlink/branches/B51DAF
AAG733,https://www.w3id.org/archlink/terms/conservationthesaurus/AAG733,Sapropelit@de,,"aus verfestigten Faulschlämmen bestehende Biomineralien. Ihre Entstehung erfolgt unter natürlichen Bedingungen in ehemals nährstoffreichen Gewässern und Sümpfen, wobei organisches Material bei Abwesenheit von Sauerstoff biochemisch umgewandelt wird.",https://www.w3id.org/archlink/terms/conservationthesaurus/G76A78,,,,,,,https://www.mineralienatlas.de/lexikon/index.php/RockData?rockid=508,https://www.w3id.org/archlink/branches/B51DAF
A5B5B2,https://www.w3id.org/archlink/terms/conservationthesaurus/A5B5B2,Gagat@de,Jet@de,"aus in Faulschlamm eingebetteten Hölzern entstandene besonders dichte und homogene Kohleart. Die Farbigkeit ist in der Regel von einem tiefen, samtigen schwarz, die Oberfläche glänzend und gut polierbar.",https://www.w3id.org/archlink/terms/conservationthesaurus/G76A78,,,,,,,"R. Dietrich/ B. Skinner, Die Gesteine und ihre Mineralien. Ein Einführungs- und Bestimmungsbuch2 (Thun 1995), S. 262.",https://www.w3id.org/archlink/branches/B51DAF
D467F2,https://www.w3id.org/archlink/terms/conservationthesaurus/D467F2,Pech@de,,"zähflüssiges bis festes, harzbasiertes Material von braun bis schwarzer Färbung, das durch Destillation von Holz oder fossilen Harzen gewonnen wird. Es wurde in der Antike häufig als Dichtmittel, Klebstoff oder Beschichtungsmaterial verwendet, beispielsweise für Gefäße, Werkzeuge oder Schiffsplanken. Aufgrund seiner organischen Zusammensetzung liefert Pech wichtige Informationen über die damaligen Rohstoffquellen und Techniken, wobei seine Erhaltung und Analyse besondere konservatorische Maßnahmen erfordert.",https://www.w3id.org/archlink/terms/conservationthesaurus/G76A78,,,,,,,"Jochem Wolters, Der Gold- und Silberschmied. Band 1 - Werkstoffe und Materialien (Stuttgart 1989), S. 234.",https://www.w3id.org/archlink/branches/B51DAF
A4A374,https://www.w3id.org/archlink/terms/conservationthesaurus/A4A374,Kohle@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/G76A78,,,,,,,,https://www.w3id.org/archlink/branches/B51DAF
GB6DF3,https://www.w3id.org/archlink/terms/conservationthesaurus/GB6DF3,silikatisches Material@de,mineralisches Materialien@de|Silikat@de,"Oberbegriff für eine Vielzahl von nichtmetallischen, anorganischen Werkstoffen, die aus Silikaten bestehen oder aus diesen gewonnen werden.",https://www.w3id.org/archlink/terms/conservationthesaurus/B51DAF,https://www.w3id.org/archlink/terms/conservationthesaurus/A11ACA|https://www.w3id.org/archlink/terms/conservationthesaurus/DA2D73|https://www.w3id.org/archlink/terms/conservationthesaurus/F1BA31|https://www.w3id.org/archlink/terms/conservationthesaurus/BGC9F3|https://www.w3id.org/archlink/terms/conservationthesaurus/D866AD,,https://www.wikidata.org/wiki/Q7130787,,,,"Jochem Wolters, Der Gold- und Silberschmied. Band 1 - Werkstoffe und Materialien (Stuttgart 1989), S. 136, 218 - 222.",https://www.w3id.org/archlink/branches/B51DAF
A11ACA,https://www.w3id.org/archlink/terms/conservationthesaurus/A11ACA,Keramik@de|ceramic@en,,"anorganischer, nicht-metallischer, durch das Brennen von Ton hergestelltes Material. Ton stellt einen weit verbreiteten Werkstoff da, der im feuchten Zustand gut plastisch formbar ist und sich beim Brennen zur mehr oder weniger festen Keramik umwandelt. Ton besteht aus verschiedenen Tonmineralen (z.B. Kaolinit, Montmorillonit und Illit), Zuschlagstoffen - sog. Magerungsmitteln - wie Sand, Kalk, Ziegelmehl, Stroh, Häcksel, Tierhaare, Knochenasche oder Muscheln und Wasser. Objekte aus Keramik wurden bereits vor tausenden von Jahren von vielen Kulturen für verschiedenste Verwendungszwecke angefertigt.",https://www.w3id.org/archlink/terms/conservationthesaurus/GB6DF3,https://www.w3id.org/archlink/terms/conservationthesaurus/FC776B|https://www.w3id.org/archlink/terms/conservationthesaurus/DG279C,,"http://vocab.getty.edu/aat/300235507|http://www.wikidata.org/entity/Q45621|https://cameo.mfa.org/wiki/Ceramic",,,,"Barbara Stuart, Analytical Techniques in Materials Conservation (West Sussex 2007).| Jochem Wolters, Der Gold- und Silberschmied. Band 1 - Werkstoffe und Materialien (Stuttgart 1989), S. 222.| Reiner Geschke, Keramikrestaurierung (Berlin 2019), S. 8/9.",https://www.w3id.org/archlink/branches/B51DAF
FC776B,https://www.w3id.org/archlink/terms/conservationthesaurus/FC776B,Grobkeramik@de,,"keramische Erzeugnisse mit einer grobkörnigen, oft porösen Scherbenstruktur, die durch die Verwendung von Ton mit sichtbaren Mineral- oder Magerungsbestandteilen entsteht.",https://www.w3id.org/archlink/terms/conservationthesaurus/A11ACA,,,,,,,"Sven Frotscher, Dtv-Atlas Keramik und Porzellan. Dtv 3258. München: Deutscher Taschenbuch Verlag, 2003, S. 10/11.",https://www.w3id.org/archlink/branches/B51DAF
DG279C,https://www.w3id.org/archlink/terms/conservationthesaurus/DG279C,Feinkeramik@de,,"keramische Erzeugnisse mit einer dichten und feinen Scherbenstruktur, die in der Regel durch die Verwendung fein aufbereiteter und gemahlener Tone erzielt wird.",https://www.w3id.org/archlink/terms/conservationthesaurus/A11ACA,https://www.w3id.org/archlink/terms/conservationthesaurus/CB19D3|https://www.w3id.org/archlink/terms/conservationthesaurus/CG154B|https://www.w3id.org/archlink/terms/conservationthesaurus/A38966|https://www.w3id.org/archlink/terms/conservationthesaurus/CF41GC,,,,,,"Sven Frotscher, Dtv-Atlas Keramik und Porzellan. Dtv 3258. München: Deutscher Taschenbuch Verlag, 2003, S. 10/11.",https://www.w3id.org/archlink/branches/B51DAF
CB19D3,https://www.w3id.org/archlink/terms/conservationthesaurus/CB19D3,Irdenware@de,,"keramische Materialgruppe mit porösen, meist erdfarbenen Scherben, die bei vergleichsweise niedrigen Temperaturen (ca. 600- 1100°C) gebrannt wird. Aufgrund der niedrigen Brenntemperatur und der daraus resultierenden Offenporigkeit, zeigt Irdenware eine relativ hohe Wasseraufnahmefähigkeit. Aus diesem Grund wird sie häufig mit Engoben oder Glasuren versehen, um die Oberfläche zu verdichten und die Verwendungseigenschaften zu verbessern. Irdenware umfasst verschiedene Keramikwaren wie Terrakotta, Fayence oder Majolika.",https://www.w3id.org/archlink/terms/conservationthesaurus/DG279C,,,,,,,"Sven Frotscher, Dtv-Atlas Keramik und Porzellan. Dtv 3258. München: Deutscher Taschenbuch Verlag, 2003, S. 10/11.",https://www.w3id.org/archlink/branches/B51DAF
CG154B,https://www.w3id.org/archlink/terms/conservationthesaurus/CG154B,Steingut@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/DG279C,,,,,,,,https://www.w3id.org/archlink/branches/B51DAF
A38966,https://www.w3id.org/archlink/terms/conservationthesaurus/A38966,Steinzeug@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/DG279C,,,,,,,,https://www.w3id.org/archlink/branches/B51DAF
CF41GC,https://www.w3id.org/archlink/terms/conservationthesaurus/CF41GC,Porzellan@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/DG279C,,,,,,,,https://www.w3id.org/archlink/branches/B51DAF
DA2D73,https://www.w3id.org/archlink/terms/conservationthesaurus/DA2D73,Glas@de|glas@en,,"anorganischer, amorpher Feststoff, der durch schnelles Abkühlen einer Schmelze ohne Kristallisation erzeugt wird. Gläser bestehen in der Regel aus Glasbildner (Quarzsand (SIO2)), Flussmittel (z.B. Soda (NA2O) oder Pottasche (K2O)) und Stabilisatoren (z.B. Calciumoxid (CaO) oder Calciumcarbonat (CaCO3)).",https://www.w3id.org/archlink/terms/conservationthesaurus/GB6DF3,,,"http://vocab.getty.edu/aat/300010797|https://cameo.mfa.org/wiki/Glass",https://www.wikidata.org/wiki/Q11469|https://www.w3id.org/archlink/branches/DAC996/DGC3A9|https://www.w3id.org/archlink/branches/DAC996/BG987D|https://www.w3id.org/archlink/terms/conservationthesaurus/,,,"Jochem Wolters, Der Gold- und Silberschmied. Band 1 - Werkstoffe und Materialien (Stuttgart 1989), S. 136 - 138.| Sandra Davison, Conservation and Restoration of Glass (Oxford 2003), S.1 - 5.",https://www.w3id.org/archlink/branches/B51DAF
F1BA31,https://www.w3id.org/archlink/terms/conservationthesaurus/F1BA31,Biomineral@de,,"Überbegriff für mineralisches Material, das von lebenden Organismen gebildet wird.  Aus chemischer Sicht handelt es sich dabei um anorganische Substanzen und Kristallstrukturen wir Kalziumkarbonat, Kalziumphosphat oder Siliziumdioxid. Diese werden von lebenden Organismen in biologischen Prozessen synthetisiert und in ihr Gewebe eingebaut. Dabei erfüllen die Biominerale spezifische Funktionen, wie den Schutz oder die Stabilität der Gewebestrukturen. Obwohl sie biologischen Ursprungs sind, werden Biominerale aufgrund ihrer chemischen Zusammensetzung und ihrer Eigenschaften den silikatischen bzw. mineralischen Materialien zugeorndet.",https://www.w3id.org/archlink/terms/conservationthesaurus/GB6DF3,https://www.w3id.org/archlink/terms/conservationthesaurus/B626A3|https://www.w3id.org/archlink/terms/conservationthesaurus/BBC26F|https://www.w3id.org/archlink/terms/conservationthesaurus/B69F1G|https://www.w3id.org/archlink/terms/conservationthesaurus/B2F655|https://www.w3id.org/archlink/terms/conservationthesaurus/B77128|https://www.w3id.org/archlink/terms/conservationthesaurus/A3D91B|https://www.w3id.org/archlink/terms/conservationthesaurus/AG8F3A|https://www.w3id.org/archlink/terms/conservationthesaurus/F9D2A8|https://www.w3id.org/archlink/terms/conservationthesaurus/B69747|https://www.w3id.org/archlink/terms/conservationthesaurus/B59296|https://www.w3id.org/archlink/terms/conservationthesaurus/B8B69D,,,,,,"Matthias Epple, Biomaterialien und Biomineralisation (Wiesbaden 2003), S. 106/107.",https://www.w3id.org/archlink/branches/B51DAF
B626A3,https://www.w3id.org/archlink/terms/conservationthesaurus/B626A3,Bein@de|bone@en,Knochen@de,,https://www.w3id.org/archlink/terms/conservationthesaurus/F1BA31,https://www.w3id.org/archlink/terms/conservationthesaurus/AG55BC,,,,,,,https://www.w3id.org/archlink/branches/B51DAF
BBC26F,https://www.w3id.org/archlink/terms/conservationthesaurus/BBC26F,Horn@de,,"Werkstoff aus hauptsächlich tierischem Keratin. Im engeren Sinne wird mit dem Begriff hauptsächlich das Tierhorn, in Form der spitz zulaufenden Hornzapfen auf dem Schädel mancher Säugetiere, gemeint, wobei unter Umständen auch anderer aus Keratin tierischen Ursprungs bestehende Materialien (tierische Klauen, Hufe, Schnäbel, Schuppen, etc.) damit bezeichnet werden. Typische Hornträger sind Rinder, Schafen und Ziegen. Je nach Tier, Rasse und/oder Herkunft zeigt Horn eine unterschiedliche Färbung, Transparenz und Größe. Aufgrund seiner guten Bearbeitbarkeit und ästhetischen Erscheinungsbild wird Horn bereits seit der Antike für vielerlei Gegenstände verarbeitet (u.A. Kämme, Messerhefte, Löffel, Figuren, Perlen, Knöpfe, Armreife, etc.)",https://www.w3id.org/archlink/terms/conservationthesaurus/F1BA31,,,,,,,"Jochem Wolters, Der Gold- und Silberschmied. Band 1 - Werkstoffe und Materialien (Stuttgart 1989)., S. 120 - 122.",https://www.w3id.org/archlink/branches/B51DAF
B69F1G,https://www.w3id.org/archlink/terms/conservationthesaurus/B69F1G,Schildpatt@de,,"Werkstoff in Form von Hornplatten aus dem Panzer von Schildkröten. Je nachdem ob das Schildpatt aus dem Rückenpanzer oder dem Bauchpanzer gewonnen wurde, ergeben sich unterschiedliche Farbgestaltung. Eine gelbe, rötliche bis rotbraune, gefalmmte Zeichnung auf grünlichem bis schwarzbräunlichem Grund zeugt von der Herkunft aus dem Rückenpanzer, während eine dunkle Zeichnung auf gelben Grund aus dem Bauchpanzer stammt. Im Gegensatz zu Horn ist Schildpatt von geringerer Dichte und Lichtbrechung, größerer Sprödigkeit und es fehlt die typische faserige Struktur, wie sie im Horn zu finden ist.",https://www.w3id.org/archlink/terms/conservationthesaurus/F1BA31,,,,,,,"Jochem Wolters, Der Gold- und Silberschmied. Band 1 - Werkstoffe und Materialien (Stuttgart 1989), S. 118 - 120.",https://www.w3id.org/archlink/branches/B51DAF
B2F655,https://www.w3id.org/archlink/terms/conservationthesaurus/B2F655,Geweih@de|antlers@en,,,https://www.w3id.org/archlink/terms/conservationthesaurus/F1BA31,,,,,,,,https://www.w3id.org/archlink/branches/B51DAF
B77128,https://www.w3id.org/archlink/terms/conservationthesaurus/B77128,Koralle@de|coral@en,,,https://www.w3id.org/archlink/terms/conservationthesaurus/F1BA31,,,,,,,,https://www.w3id.org/archlink/branches/B51DAF
A3D91B,https://www.w3id.org/archlink/terms/conservationthesaurus/A3D91B,Muschel@de|shell@en,Muschelschale@de,,https://www.w3id.org/archlink/terms/conservationthesaurus/F1BA31,,,,,,,,https://www.w3id.org/archlink/branches/B51DAF
AG8F3A,https://www.w3id.org/archlink/terms/conservationthesaurus/AG8F3A,Perlmutt@de,,"Material, welches an der Schaleninnenseite von Perlmuscheln, manchen Schneckenarten und weiteren Kopffüßlern gebildet wird. Die Farbigkeit des Perlmutts variiert stark je nach Herkunft. Perlmutt wurde in der Antike hauptsächlich in Form von Mosaik- und Einlegearbeiten verwendet, aber auch für Knöpfe und Kleinplastiken.",https://www.w3id.org/archlink/terms/conservationthesaurus/F1BA31,,,,,,,"Jochem Wolters, Der Gold- und Silberschmied. Band 1 - Werkstoffe und Materialien (Stuttgart 1989), S. 122 - 128.",https://www.w3id.org/archlink/branches/B51DAF
F9D2A8,https://www.w3id.org/archlink/terms/conservationthesaurus/F9D2A8,Perle@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/F1BA31,https://www.w3id.org/archlink/terms/conservationthesaurus/B41GC3|https://www.w3id.org/archlink/terms/conservationthesaurus/FB8DCB,,,,,,,https://www.w3id.org/archlink/branches/B51DAF
B41GC3,https://www.w3id.org/archlink/terms/conservationthesaurus/B41GC3,Süßwasserperle@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/F9D2A8,,,,,,,,https://www.w3id.org/archlink/branches/B51DAF
FB8DCB,https://www.w3id.org/archlink/terms/conservationthesaurus/FB8DCB,Salzwasserperle@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/F9D2A8,,,,,,,,https://www.w3id.org/archlink/branches/B51DAF
B69747,https://www.w3id.org/archlink/terms/conservationthesaurus/B69747,Schnecke@de|snail@en,Schneckenhaus@de,,https://www.w3id.org/archlink/terms/conservationthesaurus/F1BA31,,,,,,,,https://www.w3id.org/archlink/branches/B51DAF
B59296,https://www.w3id.org/archlink/terms/conservationthesaurus/B59296,Zahn@de|tooth@en,,"biologisches Material, aus Dentin, Zahnschmelz und manchmal Zement. Es ist hart, langlebig und verhältnismäßig resistent gegen Verwitterung, wodurch es häufig in archäologischen Funden wie Schmuck, Werkzeugen oder Resten von Tieren und Menschen erhalten bleibt. Zahn kann durch Form, Farbe und Wachstumsmuster individuelle oder artspezifische Merkmale aufweisen und ist ein wichtiger Träger biologischer sowie kultureller Informationen.",https://www.w3id.org/archlink/terms/conservationthesaurus/F1BA31,https://www.w3id.org/archlink/terms/conservationthesaurus/DGC848|https://www.w3id.org/archlink/terms/conservationthesaurus/C12BC3,,,,,,,https://www.w3id.org/archlink/branches/B51DAF
